phenos	drawp	drawz	total_loci	omegacor21	thetacor21	pi2	tau1	tau2	pi_se	omegacor21_se	thetacor21_se	tau1_se	tau2_se	return_code	p1_code	p2_code	p1	p2	p1_category	p2_category	p1_num_cases	p2_num_cases	nonzero_loci
HC200_INI30000	4.05611394045e-09	5.76610967537	301229.0	-0.0745951311119	0.0105099387404	0.0952029868179	0.000826940733642	0.0090546581598	0.0211125137028	0.012936821412	0.0020324471907	0.635646495418	0.0123293080668	0	HC200	INI30000	fracture_tibia	white_blood_cell_(leukocyte)_count	HC	INI	1811.0	328029.0	28677.9005162
HC380_INI30010	2.90155114529e-09	5.8223351681	299009.0	-0.0746922423583	-0.0104001561548	0.156167915406	0.00130603585325	0.00538390103436	0.0203149367358	0.0128285713896	0.00228600382802	0.337268783092	0.0119899023275	0	HC380	INI30010	fracture_ulna	red_blood_cell_(erythrocyte)_count	HC	INI	1485.0	328032.0	46695.6122176
HC302_INI30020	9.06032293057e-08	5.21765102607	307651.0	-0.0747220878324	-0.00434648931982	0.0833449035619	0.0046325360419	0.00665148418689	0.0238270169098	0.0143210206009	0.00200255038453	0.100093368179	0.0138819378512	0	HC302	INI30020	retinal_detachment	haemoglobin_concentration	HC	INI	3247.0	328031.0	25641.1429257
HC156_INI30050	9.29675307708e-10	6.00964059156	311166.0	-0.07488724596	-0.0052308460109	0.0577345073916	0.00886165802341	0.0150321095426	0.0196696685979	0.0124611854601	0.0018443148541	0.0492963042994	0.0120225877935	0	HC156	INI30050	nasal_polyps	mean_corpuscular_haemoglobin	HC	INI	4608.0	328028.0	17965.015727
INI30050_INI30210	6.69839367963e-10	6.0625647177	345724.0	-0.0749636907101	-0.0332947071528	0.0794422746726	0.0124213720794	0.00844963591634	0.0150286493969	0.0123650128618	0.00173812628855	0.00982578742366	0.01066770378	0	INI30050	INI30210	mean_corpuscular_haemoglobin	eosinophill_percentage	INI	INI	328028.0	327482.0	27465.1009689
INI30160_INI30270	2.25585084106e-10	6.23521078621	345557.0	-0.0749790575445	-0.0311726801814	0.117002073725	0.0029718602399	0.00751781824268	0.0195890911472	0.0120251039003	0.0018985548461	0.0155021218214	0.0120370555793	0	INI30160	INI30270	basophill_count	mean_sphered_cell_volume	INI	INI	327479.0	322755.0	40430.8855902
INI30070_INI30140	2.09291352925e-09	5.87667743695	345769.0	-0.0752994640954	0.076477164486	0.0771120453281	0.00988787821363	0.00827109114036	0.0167727852283	0.0128132715983	0.00176867673446	0.0110051389448	0.0112888580131	0	INI30070	INI30140	red_blood_cell_(erythrocyte)_distribution_width	neutrophill_count	INI	INI	328031.0	327479.0	26662.9548011
HC178_INI30190	3.06351401948e-07	4.98716958714	296763.0	-0.0753046287687	0.00330142311137	0.060803047766	0.00233774369905	0.00975394689646	0.0252072977839	0.0150996727608	0.0019581782309	0.34662681038	0.0152147454853	0	HC178	INI30190	stress	monocyte_percentage	HC	INI	1216.0	327482.0	18044.0948642
HC282_INI30130	1.53403622239e-08	5.53750710925	306555.0	-0.0755365085599	0.0171882858547	0.069215655049	0.00129720838688	0.0103042666653	0.0226773075631	0.0136408869677	0.00192346164861	0.354471930573	0.0136221196542	0	HC282	INI30130	whooping_cough_/_pertussis	monocyte_count	HC	INI	2964.0	327479.0	21218.4051335
HC298_INI30100	2.45464961813e-11	6.57366082642	310749.0	-0.0758309494413	-0.00363464408797	0.0648263077183	0.00189236680033	0.0158873683921	0.0173255259468	0.011535573776	0.00186354827567	0.189716286972	0.0109480980425	0	HC298	INI30100	chronic_sinusitis	mean_platelet_(thrombocyte)_volume	HC	INI	4395.0	328027.0	20144.7102971
HC41_INI30070	1.71742410175e-08	5.51768990742	322903.0	-0.0763981754261	0.0187531275728	0.0603335293577	0.0031043419292	0.0115224876761	0.022249956652	0.0138460436719	0.00184283278172	0.0681549562665	0.0134358852859	0	HC41	INI30070	depression	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	20461.0	328031.0	19481.8776302
HC155_INI30130	1.15568736287e-08	5.58691598537	301511.0	-0.076467431575	0.0108446074859	0.06991046557	0.00244933550646	0.0101946538996	0.0225710687163	0.0136868769416	0.00195723095244	0.238103034533	0.013504926125	0	HC155	INI30130	joint_disorder	monocyte_count	HC	INI	1861.0	327479.0	21078.7743845
HC382_INI30000	1.65001972738e-10	6.28398434818	327712.0	-0.0765686563088	0.0726737501271	0.0804864265081	0.0119410039683	0.0098526854467	0.020549421884	0.0121847305891	0.00187511176314	0.0160838867377	0.0121653365878	0	HC382	INI30000	asthma	white_blood_cell_(leukocyte)_count	HC	INI	43626.0	328029.0	26376.3678038
INI30070_INI30530	0.00111421173142	3.05796937828	345618.0	-0.0765765386634	0.0132785424918	0.0804936979982	0.0097781554406	0.00245342577307	0.0209179847361	0.0250416303078	0.00178025416222	0.0127147486429	0.0208343585853	0	INI30070	INI30530	red_blood_cell_(erythrocyte)_distribution_width	sodium_in_urine	INI	INI	328031.0	327302.0	27820.0709147
HC86_INI30250	5.40187538506e-09	5.71760249942	319418.0	-0.0766339823503	-9.88337166504e-05	0.0933004212579	0.00374321960533	0.00830386509466	0.0227098402198	0.0134031672118	0.00197962260677	0.0606913630128	0.0135565796332	0	HC86	INI30250	migraine	reticulocyte_count	HC	INI	12180.0	322934.0	29801.8339573
HC169_INI30020	4.82079424042e-08	5.33335250099	295266.0	-0.0767826924523	-0.00799880560558	0.0821443306564	0.00600556393589	0.00666609517962	0.0239151244507	0.014396703094	0.00204682181842	0.127684039098	0.0138565252487	0	HC169	INI30020	pernicious_anaemia	haemoglobin_concentration	HC	INI	1048.0	328031.0	24254.4279356
HC380_INI30210	1.26664837762e-08	5.57096675084	298939.0	-0.0768149965849	0.00180048187604	0.0984856690393	0.00139647806721	0.00781460629918	0.0218272908996	0.013788450016	0.00209525163341	0.403911645643	0.0131820387803	0	HC380	INI30210	fracture_ulna	eosinophill_percentage	HC	INI	1485.0	327482.0	29441.2074169
HC322_HC382	0.000959198186837	3.10258316529	304587.0	-0.0770860120573	0.0126561665432	0.0343931741309	0.0176841399053	0.0206529087475	0.0501543062534	0.0248457520558	0.00191741869286	0.0682046187282	0.0278022951741	0	HC322	HC382	crohns_disease	asthma	HC	HC	1652.0	43626.0	10475.713729
FH1263_HC215	1.10619965466e-05	4.24230075575	334576.0	-0.077225068078	0.0040041071545	0.122034168755	0.00549945601744	0.00853200632322	0.0347744896055	0.0182035816234	0.00209555056044	0.026850144635	0.0191923517004	0	FH1263	HC215	alzheimer's_disease/dementia	hypertension	FH	HC	51794.0	107407.0	40829.7040452
HC389_INI30120	1.45242013951e-09	5.93688739611	295878.0	-0.077234304832	0.00916074791919	0.086217868664	0.00164434516497	0.00959444744079	0.0217227040251	0.013009225151	0.0020204935573	0.416027923262	0.0126835934003	0	HC389	INI30120	urticaria	lymphocyte_count	HC	INI	1125.0	327479.0	25509.9705446
HC132_INI30060	0.000312471558868	3.42055145702	322201.0	-0.0773388765074	0.00644215334479	0.0279223197146	0.0120244866613	0.0091707849153	0.0445185648005	0.0226100608277	0.00177915509762	0.037065559281	0.0249860820752	0	HC132	INI30060	angina	mean_corpuscular_haemoglobin_concentration	HC	INI	18473.0	328025.0	8996.59933435
HC61_INI30180	4.05989247691e-07	4.93246616156	322632.0	-0.0774763203705	-0.00643553427892	0.132882166653	0.00235887338437	0.00509525307247	0.0264716640553	0.0157074205545	0.0021538547958	0.0644414158936	0.0158141722519	0	HC61	INI30180	haemorrhoids_/_piles	lymphocyte_percentage	HC	INI	19958.0	327482.0	42872.0391915
HC142_INI30020	3.45032766019e-08	5.39373868848	310545.0	-0.0775631881452	-0.00434521399031	0.0817041210531	0.00333341438654	0.0067261345162	0.0239342883679	0.0143802272644	0.00199530853949	0.111694040732	0.0139381502254	0	HC142	INI30020	synovitis	haemoglobin_concentration	HC	INI	4303.0	328031.0	25372.8062724
HC322_INI30070	1.46380722683e-08	5.54571135822	300353.0	-0.0776158613325	0.0352376606897	0.0597714850997	0.00637434711564	0.0115228220141	0.022179677373	0.0139956547175	0.00192964198104	0.121057219143	0.0133163256106	0	HC322	INI30070	crohns_disease	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	1652.0	328031.0	17952.5448641
HC164_INI30270	1.03919872525e-09	5.99155833481	325263.0	-0.0776263477271	-0.022082877003	0.0972553202543	0.00383008818083	0.00841394436696	0.0215641605517	0.012955952924	0.00196116612503	0.038596330195	0.0129825393634	0	HC164	INI30270	gastro-oesophageal_reflux_(gord)_/_gastric_reflux	mean_sphered_cell_volume	HC	INI	30231.0	322755.0	31633.5572319
HC283_INI30070	1.6866907176e-08	5.52086330258	305652.0	-0.0777191108906	0.00668915912238	0.0597762877717	0.000802597421197	0.0115386739875	0.0222083331101	0.0140773474421	0.00190972929511	0.651187334378	0.0133557099662	0	HC283	INI30070	cystitis	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	2713.0	328031.0	18270.74191
FH1019_INI30050	3.22154385842e-10	6.17919107597	330742.0	-0.0777404964228	-0.00320257254738	0.0578511144709	0.00107156061546	0.0150973621462	0.0197692786223	0.0125810151308	0.00177290107389	0.107687191419	0.0121240063897	0	FH1019	INI30050	bowel_cancer	mean_corpuscular_haemoglobin	FH	INI	74244.0	328028.0	19133.7933023
HC86_INI30120	5.01444976491e-10	6.10894959094	319326.0	-0.0779822152421	-0.00106572824151	0.0881395122969	0.00337449519844	0.00950747378061	0.0215757293872	0.0127652412385	0.00193721048006	0.0684881249434	0.0126494587593	0	HC86	INI30120	migraine	lymphocyte_count	HC	INI	12180.0	327479.0	28145.2379037
HC285_INI30120	4.51793734056e-10	6.12557138657	325599.0	-0.0780179657427	0.0180770869713	0.0892744223315	0.00230470690928	0.00945465935748	0.0215221075364	0.0127364389082	0.00191808273289	0.0639537385133	0.0126388192521	0	HC285	INI30120	other_joint_disorder	lymphocyte_count	HC	INI	31606.0	327479.0	29067.6626367
HC225_INI30060	0.00067243553807	3.20622858768	319794.0	-0.0780826747357	0.001427873368	0.0206915479262	0.0132848346533	0.0106237677351	0.0469442142299	0.0243534335124	0.00177085818949	0.0440906964753	0.0261112371326	0	HC225	INI30060	cholecystitis	mean_corpuscular_haemoglobin_concentration	HC	INI	12963.0	328025.0	6617.03287751
HC41_INI30260	1.19384851539e-08	5.58126923136	322898.0	-0.0781576707691	0.0243305140628	0.0694190834463	0.00325477164355	0.0100855405714	0.0229317068309	0.0140035657714	0.00188200180532	0.0634678072698	0.0137736482977	0	HC41	INI30260	depression	mean_reticulocyte_volume	HC	INI	20461.0	322934.0	22415.2832066
HC200_INI30300	2.36811310473e-09	5.85618429727	301221.0	-0.0784441801013	0.00163514268055	0.106251271491	0.00124484956778	0.00773708928259	0.0220749705698	0.013395100994	0.0020910676315	0.397908938272	0.0131840091965	0	HC200	INI30300	fracture_tibia	high_light_scatter_reticulocyte_count	HC	INI	1811.0	322755.0	32005.1142498
HC406_INI30070	1.27354419347e-08	5.57002085979	303973.0	-0.0784690857672	0.0162984693513	0.0597982972605	0.00209087970762	0.0115327221238	0.0222112197666	0.0140877543805	0.00191692484568	0.269547354051	0.0133468922766	0	HC406	INI30070	fracture_neck_of_femur_/_hip	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	2335.0	328031.0	18177.0678132
HC176_INI30290	1.58566118488e-09	5.92247489234	313578.0	-0.0785556549912	0.00846503123584	0.103598715362	0.00291014738694	0.0079480434342	0.0221786349301	0.0132639912231	0.00203049989366	0.102495916152	0.0133043770932	0	HC176	INI30290	prolapsed_disc/slipped_disc	high_light_scatter_reticulocyte_percentage	HC	INI	5942.0	322755.0	32486.2779659
HC311_INI30090	7.84773629452e-11	6.39845719831	303055.0	-0.0787434806158	-0.0319679818838	0.132994980175	0.0026795568367	0.00700111978646	0.0199387468937	0.0123066355178	0.00215363209063	0.147617616907	0.011897264829	0	HC311	INI30090	measles_/_morbillivirus	platelet_crit	HC	INI	2120.0	327881.0	40304.793717
HC402_INI30010	2.96193694121e-10	6.19244309724	307168.0	-0.0790371311015	-0.00372534779918	0.156584182876	0.00187517324728	0.00538989455679	0.0202773731306	0.0127634812077	0.00225948660468	0.164180119199	0.0119805993965	0	HC402	INI30010	spinal_stenosis	red_blood_cell_(erythrocyte)_count	HC	INI	3114.0	328032.0	48097.6502856
HC357_INI30260	1.15442853266e-08	5.58710532454	308649.0	-0.079110443013	0.0145723810803	0.0677927679329	0.00451503225879	0.0101955735089	0.0230118070074	0.0141594687083	0.00193599391794	0.102968392507	0.0137897791713	0	HC357	INI30260	duodenal_ulcer	mean_reticulocyte_volume	HC	INI	3621.0	322934.0	20924.1700297
HC200_INI30140	1.9182623153e-08	5.49821616019	301213.0	-0.0793762498302	0.009576235866	0.0978669917755	0.000971521420754	0.00747656725305	0.0236065564417	0.0144367277527	0.00207922389981	0.558479420757	0.0138557884192	0	HC200	INI30140	fracture_tibia	neutrophill_count	HC	INI	1811.0	327479.0	29478.8101937
INI30040_INI30150	5.54411941338e-12	6.79161858014	345769.0	-0.0793789534441	-0.0380142878148	0.0891772238555	0.0109293078477	0.00846984863416	0.0146957098321	0.0116877814187	0.00176636151524	0.00967151904201	0.010082685151	0	INI30040	INI30150	mean_corpuscular_volume	eosinophill_count	INI	INI	328031.0	327479.0	30834.7195153
HC22_INI30290	6.03493192418e-10	6.07931288344	317248.0	-0.0794106224033	-0.0106247229403	0.10444360514	0.00464143808751	0.00790525210664	0.0220661273491	0.0130624338516	0.00202686687194	0.0534515791239	0.0132558645925	0	HC22	INI30290	osteoporosis	high_light_scatter_reticulocyte_percentage	HC	INI	9135.0	322755.0	33134.5248434
HC389_INI30000	2.98619895889e-10	6.19115753946	295899.0	-0.079609723655	0.0206552385836	0.0946435044644	0.00231612933423	0.00906420831003	0.0211520122575	0.0128586170111	0.00205706067782	0.277756762489	0.0123277399282	0	HC389	INI30000	urticaria	white_blood_cell_(leukocyte)_count	HC	INI	1125.0	328029.0	28004.9183275
HC140_INI30260	1.21947972321e-08	5.57757406976	300874.0	-0.07962561822	0.0187253362396	0.0676097281068	0.00311696598367	0.0101966354519	0.0230431023167	0.0142760306227	0.00196136305194	0.198948908211	0.0137833580227	0	HC140	INI30260	urinary_frequency_/_incontinence	mean_reticulocyte_volume	HC	INI	1767.0	322934.0	20342.0093344
INI30210_INI30280	1.60193658359e-09	5.9207958792	345520.0	-0.0797160714038	0.0174693341195	0.111955844797	0.00713378493747	0.00557921704869	0.0173259273957	0.0134637425492	0.00189025886744	0.011209672853	0.0120087581107	0	INI30210	INI30280	eosinophill_percentage	immature_reticulocyte_fraction	INI	INI	327482.0	322755.0	38682.9834942
INI30030_INI30080	2.02664706521e-15	7.85326949305	345745.0	-0.0798135256615	-0.0607747732257	0.124106123257	0.0046173269761	0.00842606597336	0.014976106892	0.010163095222	0.00188878155832	0.0104989566713	0.00962508648768	0	INI30030	INI30080	haematocrit_percentage	platelet_count	INI	INI	328032.0	328031.0	42909.0715856
HC142_INI30030	6.37672492652e-08	5.2823539482	310501.0	-0.079881504672	8.6590087296e-05	0.111401642951	0.00279404411094	0.00511537054449	0.0246911412094	0.0151223309637	0.00213139594814	0.116638994102	0.014423613939	0	HC142	INI30030	synovitis	haematocrit_percentage	HC	INI	4303.0	328032.0	34590.321538
HC366_INI30180	4.27281298505e-07	4.92247551421	304618.0	-0.0800475760777	0.00516352270298	0.128553875485	0.00130316317299	0.0052032538032	0.0267295964868	0.0162616504331	0.00223023179501	0.315032340457	0.0159218879232	0	HC366	INI30180	allergy/hypersensitivity/anaphylaxis	lymphocyte_percentage	HC	INI	2491.0	327482.0	39159.8244424
HC164_INI30200	2.32447910513e-07	5.04026164224	325245.0	-0.0801537409688	0.0137025513988	0.141282506552	0.00356053304071	0.00469698134979	0.0267227486694	0.0159026944747	0.00217784539119	0.0346293058391	0.0159368741333	0	HC164	INI30200	gastro-oesophageal_reflux_(gord)_/_gastric_reflux	neutrophill_percentage	HC	INI	30231.0	327482.0	45951.4288436
HC140_INI30070	5.56891412871e-09	5.71242381631	300872.0	-0.0803571471296	0.0105076285753	0.0596461755335	0.00302245750605	0.011554869466	0.022219295675	0.0140670842559	0.00192707857248	0.211128384137	0.0133658734015	0	HC140	INI30070	urinary_frequency_/_incontinence	red_blood_cell_(erythrocyte)_distribution_width	HC	INI	1767.0	328031.0	17945.8641251
HC77_INI30060	0.000867251743537	3.13228680197	307987.0	-0.0804181218485	-0.000562413015352	0.0207649063483	0.00150484076164	0.0106787232496	0.0475423074639	0.0256739331143	0.00181132813188	0.571249293375	0.0262714225768	0	HC77	INI30060	allergy_or_anaphylactic_reaction_to_drug	mean_corpuscular_haemoglobin_concentration	HC	INI	3397.0	328025.0	6395.3212115
HC32_INI30270	1.18604329161e-09	5.97003089933	299001.0	-0.0805989272897	-0.00367548281334	0.0920223905744	0.000823134569699	0.00864527746366	0.0219316695848	0.0135005879616	0.00204844202797	0.654381104323	0.0131040708739	0	HC32	INI30270	other_renal/kidney_problem	mean_sphered_cell_volume	HC	INI	1502.0	322755.0	27514.7868041
INI30110_INI30180	5.29069496585e-09	5.72113640602	345527.0	-0.0809155265632	-0.0243919020846	0.0912289380866	0.00943176116936	0.00599578060176	0.0169520089183	0.0141432612021	0.00182101037639	0.0111374932235	0.0119965391008	0	INI30110	INI30180	platelet_distribution_width	lymphocyte_percentage	INI	INI	327880.0	327482.0	31522.0612902
HC382_INI30290	3.73986111952e-11	6.51070839218	327670.0	-0.0809291424207	0.0514256065931	0.0901188139531	0.0111404099797	0.00851095165384	0.0209130840188	0.0124301592923	0.00191601074584	0.0161564751935	0.0127625177443	0	HC382	INI30290	asthma	high_light_scatter_reticulocyte_percentage	HC	INI	43626.0	322755.0	29529.231768
INI30090_INI30200	1.35516936708e-09	5.94824429787	345558.0	-0.0810995058229	0.0587846910562	0.138732062979	0.00675974459738	0.00462245854341	0.0163513819499	0.0136341921686	0.0019562538754	0.0103362951728	0.0115841203884	0	INI30090	INI30200	platelet_crit	neutrophill_percentage	INI	INI	327881.0	327482.0	47939.974219
HC438_INI30290	7.45130186772e-10	6.04541485432	296101.0	-0.0811386893855	0.0122661570136	0.102645811284	0.00308793183783	0.00794879177466	0.022220658114	0.0134215254603	0.00211430199499	0.202333660546	0.013262959157	0	HC438	INI30290	hepatitis	high_light_scatter_reticulocyte_percentage	HC	INI	1138.0	322755.0	30393.527367
HC119_INI30140	6.67946591258e-09	5.68140934446	306555.0	-0.0811691146735	0.0180723018118	0.0975443150488	0.00285885589119	0.00750861940767	0.0236060869836	0.014286792194	0.0020619672195	0.148271501882	0.0138948243629	0	HC119	INI30140	disc_degeneration	neutrophill_count	HC	INI	2984.0	327479.0	29902.6974998
HC78_INI30180	7.27289282498e-08	5.25821821485	320856.0	-0.0811702206665	-0.0275969807444	0.135476826833	0.00433622822878	0.00503354448232	0.026088325754	0.0154368299964	0.00216397496728	0.0396740311558	0.0156235995691	0	HC78	INI30180	arthritis_(nos)	lymphocyte_percentage	HC	INI	15332.0	327482.0	43468.5527503
HC298_INI30040	7.68576766241e-12	6.74434834105	310788.0	-0.0815893128732	-0.00249158998538	0.0759933478328	0.00164985313314	0.0122066432075	0.019200984463	0.0120974345848	0.00190498816228	0.214017782357	0.0116410230162	0	HC298	INI30040	chronic_sinusitis	mean_corpuscular_volume	HC	INI	4395.0	328031.0	23617.8205863
HC423_INI30120	1.37826018521e-10	6.3118878083	301099.0	-0.0816604141329	0.011074423671	0.0865426468381	0.00216658938656	0.00959098159728	0.0216914112168	0.0129375579245	0.00199826499205	0.240965319152	0.0126816132058	0	HC423	INI30120	respiratory_failure	lymphocyte_count	HC	INI	1819.0	327479.0	26057.9044203
HC376_INI30210	2.30118611889e-10	6.232095338	324996.0	-0.0822452398828	0.00395103302536	0.103653013005	0.00355552861053	0.00759286096086	0.0215950433992	0.0131970445608	0.00199881217706	0.040457341215	0.0130886851388	0	HC376	INI30210	osteoarthritis	eosinophill_percentage	HC	INI	29946.0	327482.0	33686.8146145
HC221_INI30030	1.20129510323e-09	5.96794588459	322798.0	-0.0823003897633	-0.0116122428622	0.114990215072	0.00960716383657	0.00497820418696	0.0231526931873	0.0137904048319	0.00206133755178	0.0195081510931	0.0137214410318	0	HC221	INI30030	diabetes	haematocrit_percentage	HC	INI	20440.0	328032.0	37118.6114449
HC176_INI30300	2.20091643093e-10	6.239068831	313578.0	-0.0824643874251	0.00955150616977	0.106848381624	0.00287019480001	0.00773323497244	0.0220619466795	0.0132174190827	0.00204200969935	0.101758447743	0.0132084007382	0	HC176	INI30300	prolapsed_disc/slipped_disc	high_light_scatter_reticulocyte_count	HC	INI	5942.0	322755.0	33505.3018128
HC155_INI30050	3.4187674206e-11	6.52417826739	301531.0	-0.0825416587243	0.00617794148095	0.0579649243957	0.00195664835211	0.0149073534189	0.0197453996136	0.0126516559391	0.00186749347808	0.299709702475	0.0119801708354	0	HC155	INI30050	joint_disorder	mean_corpuscular_haemoglobin	HC	INI	1861.0	328028.0	17478.221618
HC134_HC382	0.000680967935892	3.20259877114	302671.0	-0.0827110789976	0.0125218189587	0.0369294810324	0.00214009940454	0.0199459274782	0.0499166328209	0.0258262382859	0.00192591758282	0.521941054789	0.0277400241186	0	HC134	HC382	bone_disorder	asthma	HC	HC	1459.0	43626.0	11177.4829535
FH1001_INI30250	1.64741932546e-10	6.2842294095	333081.0	-0.082759376057	0.0246976715456	0.0944291173309	0.00218825461165	0.00825426579441	0.0225987393921	0.0131693753783	0.00192463215237	0.0408594802046	0.0135046919798	0	FH1001	INI30250	lung_cancer	reticulocyte_count	FH	INI	123832.0	322934.0	31452.5448297
HC295_INI30140	1.07356790725e-09	5.98626564962	316446.0	-0.0829724177738	0.0290981649054	0.0983610920775	0.006237928534	0.00746247369288	0.0234410634044	0.0138604637065	0.00202578110921	0.0423112407968	0.0137938140317	0	HC295	INI30140	carpal_tunnel_syndrome	neutrophill_count	HC	INI	8152.0	327479.0	31125.9741435
HC34_INI30030	2.73659696516e-08	5.43520998223	300050.0	-0.083034905743	0.0097304318488	0.111463363566	0.00104607499831	0.00510233359797	0.0247380858015	0.015277221306	0.00216249756023	0.506428420144	0.0144029658479	0	HC34	INI30030	pleurisy	haematocrit_percentage	HC	INI	1627.0	328032.0	33444.5822379
HC438_INI30050	2.39990230256e-11	6.57701683178	296122.0	-0.0833375738567	0.0218403769016	0.0580471216918	0.00230742797645	0.0148298968839	0.019742000486	0.012671029433	0.00189195705513	0.329578632551	0.0119427288921	0	HC438	INI30050	hepatitis	mean_corpuscular_haemoglobin	HC	INI	1138.0	328028.0	17189.0297696
HC440_INI30180	2.20387785951e-08	5.47368367426	319288.0	-0.0834418345536	-0.0316479624086	0.12672871621	0.00615049570947	0.005222826368	0.0262517010608	0.0152441828062	0.00215321734649	0.0335481696028	0.0156763273443	0	HC440	INI30180	atrial_flutter	lymphocyte_percentage	HC	INI	12186.0	327482.0	40462.9583411
HC132_INI30270	3.14368733921e-11	6.53674110125	322186.0	-0.0836765164013	-0.0222687341007	0.0979692683771	0.00643445648395	0.00837083131591	0.0213988645644	0.012800953121	0.00197077596025	0.0296798691292	0.0129069176756	0	HC132	INI30270	angina	mean_sphered_cell_volume	HC	INI	18473.0	322755.0	31564.3267014
HC430_INI30190	7.94722933755e-09	5.65161792246	312978.0	-0.0837925735646	0.00155351403962	0.0494434900659	0.022780473447	0.0109208538073	0.0256068419676	0.0148262983652	0.0018774024066	0.0247094426756	0.0155698855887	0	HC430	INI30190	rheumatoid_arthritis	monocyte_percentage	HC	INI	5587.0	327482.0	15474.7246339
HC438_INI30140	2.48690540473e-09	5.84804598079	296092.0	-0.083833508105	0.0138178054464	0.0985784146319	0.00330313237213	0.00738997967496	0.023568398055	0.0143353024891	0.00211743926006	0.198185951187	0.0137623623032	0	HC438	INI30140	hepatitis	neutrophill_count	HC	INI	1138.0	327479.0	29188.2799452
HC298_INI30050	1.33635243019e-11	6.66356130303	310747.0	-0.0838434112285	-0.00444128232313	0.057689691742	0.00220387826726	0.0150823587981	0.0197489801468	0.0125823726106	0.00183772051455	0.182489737339	0.0120822488655	0	HC298	INI30050	chronic_sinusitis	mean_corpuscular_haemoglobin	HC	INI	4395.0	328028.0	17926.8986397
HC389_INI30250	5.18987153477e-10	6.10345865025	295953.0	-0.0840105807926	0.00740619857166	0.0919820253089	0.00115194151311	0.00830953713849	0.0228066964107	0.0137644220444	0.00206549585608	0.58256088223	0.0135091596907	0	HC389	INI30250	urticaria	reticulocyte_count	HC	INI	1125.0	322934.0	27222.3563363
HC15_INI30020	2.66809647353e-09	5.83633382936	312331.0	-0.0842709104222	-0.00499041927001	0.081989124599	0.00116920275659	0.00671971344833	0.0239262127551	0.0144390147798	0.0019799372632	0.289543632986	0.0139463840322	0	HC15	INI30020	sciatica	haemoglobin_concentration	HC	INI	5152.0	328031.0	25607.7452751
HC422_INI30100	1.59907336343e-11	6.6371460771	296398.0	-0.0843780704639	-0.00522082720289	0.0493706623585	0.0739103269369	0.0180795913805	0.0177648914857	0.0127130048795	0.00187460818395	0.0162474267021	0.011288681726	0	HC422	INI30100	ankylosing_spondylitis	mean_platelet_(thrombocyte)_volume	HC	INI	1184.0	328027.0	14633.3655817
HC200_INI30250	3.57490434865e-10	6.16273725887	301286.0	-0.0845382315866	0.000459369497461	0.0918216415693	0.00122922496458	0.00835831274035	0.0228059827409	0.0137176433191	0.00203761083614	0.434768709025	0.0135591163733	0	HC200	INI30250	fracture_tibia	reticulocyte_count	HC	INI	1811.0	322934.0	27664.5751018
HC331_INI30270	1.36617658875e-10	6.31325013901	305155.0	-0.0846611553826	0.0208755898091	0.0919960332968	0.00191598672973	0.00866798706033	0.0219214994472	0.0134100746079	0.00201182621783	0.231874130453	0.0131052313528	0	HC331	INI30270	tonsiltis	mean_sphered_cell_volume	HC	INI	2608.0	322755.0	28073.0495407
HC423_INI30140	1.46163606293e-09	5.93584986887	301099.0	-0.0846722488618	0.0463888866417	0.0969916015536	0.00253914371875	0.00751824171836	0.0236769728316	0.0142645536414	0.00207766611389	0.203939656711	0.013872451622	0	HC423	INI30140	respiratory_failure	neutrophill_count	HC	INI	1819.0	327479.0	29204.0742362
HC385_INI30210	1.64108164998e-10	6.28482825623	308320.0	-0.084819754405	-0.00213293376538	0.0979743221656	0.00466880281039	0.0078413042425	0.0218597273196	0.0134959542166	0.00205338670747	0.0794094673171	0.0132044897533	0	HC385	INI30210	peripheral_vascular_disease	eosinophill_percentage	HC	INI	3517.0	327482.0	30207.4430101
HC316_INI30060	0.000406173040603	3.34855345588	317933.0	-0.0857708284959	-0.000252630287725	0.0211288288546	0.00103324398741	0.0106028522243	0.0474452620388	0.0256142927464	0.00177619339997	0.527490999195	0.0262980365889	0	HC316	INI30060	dyspepsia_/_indigestion	mean_corpuscular_haemoglobin_concentration	HC	INI	10003.0	328025.0	6717.55194424
HC136_INI30210	7.43707790441e-11	6.40666046015	304624.0	-0.0857737253078	-0.00296677045289	0.0924511483858	0.0121724796407	0.00809803015427	0.0220004278211	0.0133882115092	0.00207150605128	0.0382433417689	0.0132746027056	0	HC136	INI30210	connective_tissue_disorder	eosinophill_percentage	HC	INI	2515.0	327482.0	28162.8386259
HC376_INI30060	0.000133403448482	3.64556313737	325081.0	-0.0859720580214	0.016959717916	0.024936122896	0.00779314309049	0.00973363439795	0.0460181982312	0.0235826550746	0.0017650519115	0.045588479514	0.0256507543322	0	HC376	INI30060	osteoarthritis	mean_corpuscular_haemoglobin_concentration	HC	INI	29946.0	328025.0	8106.25976714
